# meta: {"duration": 6.0, "fps": 24.0, "frame_count": 144, "led_count": 160, "motion": {"code": 0, "direction": "LEFT_ORIGIN"}, "palette": ["#ff6f61", "#ffd54f", "#00bcd4"], "ramp_space": "hsluv", "show_params": {"wave_amplitude": 0.45, "wave_direction": 1.0, "wave_frequency": 1.0, "wave_phase": 0.0, "wave_speed": 0.5}, "show_type": "sine", "software_version": "prism-tools/0.1.0", "sync": {"code": 0, "mode": "SYNC"}}
frame,led,r,g,b
72,111,0,198,196
72,112,0,197,197
72,113,0,197,198
72,114,0,196,199
72,115,0,196,199
72,116,0,195,200
72,117,0,195,200
72,118,0,195,201
72,119,0,195,201
72,120,0,195,201
72,121,0,195,200
72,122,0,195,200
72,123,0,196,200
72,124,0,196,199
72,125,0,196,198
72,126,0,197,197
72,127,0,198,196
72,128,0,198,195
72,129,0,199,194
72,130,0,200,192
72,131,0,201,190
72,132,0,202,188
72,133,0,203,186
72,134,0,205,184
72,135,0,206,181
72,136,0,207,178
72,137,0,209,175
72,138,0,210,171
72,139,0,212,166
72,140,0,214,161
72,141,0,216,154
72,142,0,218,146
72,143,0,220,135
72,144,0,222,121
72,145,0,225,101
72,146,0,227,64
72,147,59,228,0
72,148,102,226,0
72,149,129,225,0
72,150,150,223,0
72,151,166,222,0
72,152,180,221,0
72,153,193,220,0
72,154,205,219,0
72,155,217,218,0
72,156,228,217,0
72,157,239,215,0
72,158,249,214,0
72,159,255,213,79
73,0,255,202,80
73,1,255,199,80
73,2,255,196,80
73,3,255,193,79
73,4,255,190,79
73,5,255,186,79
73,6,255,183,78
73,7,255,180,78
73,8,255,177,78
73,9,255,174,78
73,10,255,171,78
73,11,255,168,78
73,12,255,165,78
73,13,255,162,78
73,14,255,160,79
73,15,255,157,79
73,16,255,154,80
73,17,255,152,80
73,18,255,149,81
73,19,255,147,82
73,20,255,144,83
73,21,255,142,83
73,22,255,140,84
73,23,255,138,85
73,24,255,136,86
73,25,255,134,86
73,26,255,132,87
73,27,255,131,88
73,28,255,129,88
73,29,255,128,89
73,30,255,127,89
73,31,255,126,90
73,32,255,125,90
73,33,255,125,90
73,34,255,124,91
73,35,255,124,91
73,36,255,124,91
73,37,255,124,91
73,38,255,124,91
73,39,255,124,91
73,40,255,125,90
73,41,255,125,90
73,42,255,126,90
73,43,255,127,89
73,44,255,128,89
73,45,255,130,88
73,46,255,131,88
73,47,255,133,87
73,48,255,134,86
73,49,255,136,86
73,50,255,138,85
73,51,255,140,84
73,52,255,142,83
73,53,255,145,82
73,54,255,147,82
73,55,255,149,81
73,56,255,152,80
73,57,255,155,80
73,58,255,157,79
73,59,255,160,79
73,60,255,163,78
73,61,255,166,78
73,62,255,169,78
73,63,255,172,78
73,64,255,175,78
73,65,255,178,78
73,66,255,181,78
73,67,255,184,78
73,68,255,187,79
73,69,255,190,79
73,70,255,193,79
73,71,255,196,80
73,72,255,200,80
73,73,255,203,80
73,74,255,206,80
73,75,255,209,80
73,76,255,212,79
73,77,251,214,0
73,78,240,215,0
73,79,230,217,0
73,80,219,218,0
73,81,207,219,0
73,82,195,220,0
73,83,183,221,0
73,84,169,222,0
73,85,153,223,0
73,86,133,224,0
73,87,108,226,0
73,88,70,228,0
73,89,0,228,53
73,90,0,225,96
73,91,0,223,118
73,92,0,220,133
73,93,0,218,144
73,94,0,216,153
73,95,0,214,160
73,96,0,212,165
73,97,0,211,170
73,98,0,209,174
73,99,0,208,178
73,100,0,206,181
73,101,0,205,183
73,102,0,204,186
73,103,0,202,188
73,104,0,201,190
73,105,0,200,192
73,106,0,199,193
73,107,0,199,195
73,108,0,198,196
73,109,0,197,197
73,110,0,196,198
73,111,0,196,199
73,112,0,196,200
73,113,0,195,200
73,114,0,195,200
73,115,0,195,201
73,116,0,195,201
73,117,0,195,201
73,118,0,195,200
73,119,0,195,200
73,120,0,196,199
73,121,0,196,199
73,122,0,197,198
73,123,0,197,197
73,124,0,198,196
73,125,0,199,195
73,126,0,200,193
73,127,0,200,192
73,128,0,201,190
73,129,0,203,188
73,130,0,204,186
73,131,0,205,183
73,132,0,206,180
73,133,0,208,177
73,134,0,209,174
73,135,0,211,169
73,136,0,213,164
73,137,0,215,159
73,138,0,216,152
73,139,0,219,143
73,140,0,221,131
73,141,0,223,115
73,142,0,225,92
73,143,0,228,42
73,144,76,227,0
73,145,111,226,0
73,146,136,224,0
73,147,155,223,0
73,148,170,222,0
73,149,185,221,0
73,150,197,220,0
73,151,209,219,0
73,152,220,218,0
73,153,231,216,0
73,154,242,215,0
73,155,252,214,0
73,156,255,212,79
73,157,255,209,80
73,158,255,206,80
73,159,255,202,80
74,0,255,192,79
74,1,255,189,79
74,2,255,186,79
74,3,255,182,78
74,4,255,179,78
74,5,255,176,78
74,6,255,173,78
74,7,255,170,78
74,8,255,167,78
74,9,255,164,78
74,10,255,162,79
74,11,255,159,79
74,12,255,156,79
74,13,255,153,80
74,14,255,151,81
74,15,255,148,81
74,16,255,146,82
74,17,255,144,83
74,18,255,141,84
74,19,255,139,84
74,20,255,137,85
74,21,255,135,86
74,22,255,133,87
74,23,255,132,87
74,24,255,130,88
74,25,255,129,89
74,26,255,128,89
74,27,255,127,90
74,28,255,126,90
74,29,255,125,90
74,30,255,124,91
74,31,255,124,91
74,32,255,124,91
74,33,255,124,91
74,34,255,124,91
74,35,255,124,91
74,36,255,124,91
74,37,255,125,90
74,38,255,125,90
74,39,255,126,90
74,40,255,128,89
74,41,255,129,89
74,42,255,130,88
74,43,255,131,87
74,44,255,133,87
74,45,255,135,86
74,46,255,137,85
74,47,255,139,85
74,48,255,141,84
74,49,255,143,83
74,50,255,145,82
74,51,255,148,82
74,52,255,150,81
74,53,255,153,80
74,54,255,156,80
74,55,255,158,79
74,56,255,161,79
74,57,255,164,78
74,58,255,167,78
74,59,255,170,78
74,60,255,173,78
74,61,255,176,78
74,62,255,179,78
74,63,255,182,78
74,64,255,185,78
74,65,255,188,79
74,66,255,191,79
74,67,255,194,79
74,68,255,197,80
74,69,255,201,80
74,70,255,204,80
74,71,255,207,80
74,72,255,210,80
74,73,255,213,74
74,74,248,214,0
74,75,237,216,0
74,76,226,217,0
74,77,215,218,0
74,78,204,219,0
74,79,192,220,0
74,80,178,221,0
74,81,164,222,0
74,82,147,223,0
74,83,127,225,0
74,84,98,226,0
74,85,49,228,0
74,86,0,227,71
74,87,0,224,104
74,88,0,222,123
74,89,0,220,137
74,90,0,218,147
74,91,0,216,155
74,92,0,214,162
74,93,0,212,167
74,94,0,210,171
74,95,0,209,175
74,96,0,207,179
74,97,0,206,182
74,98,0,204,184
74,99,0,203,187
74,100,0,202,189
74,101,0,201,191
74,102,0,200,192
74,103,0,199,194
74,104,0,198,195
74,105,0,197,197
74,106,0,197,198
74,107,0,196,198
74,108,0,196,199
74,109,0,195,200
74,110,0,195,200
74,111,0,195,200
74,112,0,195,201
74,113,0,195,201
74,114,0,195,201
74,115,0,195,200
74,116,0,195,200
74,117,0,196,199
74,118,0,196,199
74,119,0,197,198
74,120,0,197,197
74,121,0,198,195
74,122,0,199,194
74,123,0,200,193
74,124,0,201,191
74,125,0,202,189
74,126,0,203,187
74,127,0,204,185
74,128,0,205,182
74,129,0,207,179
74,130,0,208,176
74,131,0,210,172
74,132,0,212,168
74,133,0,213,163
74,134,0,215,157
74,135,0,217,149
74,136,0,219,140
74,137,0,221,127
74,138,0,224,110
74,139,0,226,82
74,140,20,229,0
74,141,89,227,0
74,142,121,225,0
74,143,142,224,0
74,144,160,223,0
74,145,175,221,0
74,146,188,220,0
74,147,201,219,0
74,148,213,218,0
74,149,224,217,0
74,150,234,216,0
74,151,245,215,0
74,152,255,213,31
74,153,255,211,80
74,154,255,208,80
74,155,255,205,80
74,156,255,201,80
74,157,255,198,80
74,158,255,195,80
74,159,255,192,79
75,0,255,182,78
75,1,255,178,78
75,2,255,175,78
75,3,255,172,78
75,4,255,169,78
75,5,255,166,78
75,6,255,164,78
75,7,255,161,79
75,8,255,158,79
75,9,255,155,80
75,10,255,153,80
75,11,255,150,81
75,12,255,148,82
75,13,255,145,82
75,14,255,143,83
75,15,255,141,84
75,16,255,139,85
75,17,255,137,85
75,18,255,135,86
75,19,255,133,87
75,20,255,131,87
75,21,255,130,88
75,22,255,128,89
75,23,255,127,89
75,24,255,126,90
75,25,255,125,90
75,26,255,125,90
75,27,255,124,91
75,28,255,124,91
75,29,255,124,91
75,30,255,124,91
75,31,255,124,91
75,32,255,124,91
75,33,255,124,91
75,34,255,125,90
75,35,255,126,90
75,36,255,127,90
75,37,255,128,89
75,38,255,129,88
75,39,255,131,88
75,40,255,132,87
75,41,255,134,86
75,42,255,135,86
75,43,255,137,85
75,44,255,139,84
75,45,255,141,84
75,46,255,144,83
75,47,255,146,82
75,48,255,149,81
75,49,255,151,81
75,50,255,154,80
75,51,255,156,79
75,52,255,159,79
75,53,255,162,79
75,54,255,165,78
75,55,255,167,78
75,56,255,170,78
75,57,255,174,78
75,58,255,177,78
75,59,255,179,78
75,60,255,183,78
75,61,255,186,79
75,62,255,189,79
75,63,255,192,79
75,64,255,195,80
75,65,255,198,80
75,66,255,202,80
75,67,255,205,80
75,68,255,208,80
75,69,255,211,79
75,70,255,213,8
75,71,244,215,0
75,72,234,216,0
75,73,223,217,0
75,74,212,218,0
75,75,200,219,0
75,76,188,220,0
75,77,174,221,0
75,78,159,223,0
75,79,141,224,0
75,80,118,225,0
75,81,87,227,0
75,82,2,229,0
75,83,0,226,84
75,84,0,224,112
75,85,0,221,128
75,86,0,219,140
75,87,0,217,150
75,88,0,215,157
75,89,0,213,163
75,90,0,211,168
75,91,0,210,173
75,92,0,208,176
75,93,0,207,180
75,94,0,205,183
75,95,0,204,185
75,96,0,203,187
75,97,0,202,189
75,98,0,201,191
75,99,0,200,193
75,100,0,199,194
75,101,0,198,196
75,102,0,197,197
75,103,0,197,198
75,104,0,196,199
75,105,0,196,199
75,106,0,195,200
75,107,0,195,200
75,108,0,195,201
75,109,0,195,201
75,110,0,195,201
75,111,0,195,200
75,112,0,195,200
75,113,0,196,200
75,114,0,196,199
75,115,0,196,198
75,116,0,197,197
75,117,0,198,196
75,118,0,198,195
75,119,0,199,194
75,120,0,200,192
75,121,0,201,190
75,122,0,202,189
75,123,0,203,187
75,124,0,205,184
75,125,0,206,182
75,126,0,207,178
75,127,0,209,175
75,128,0,210,171
75,129,0,212,166
75,130,0,214,161
75,131,0,216,154
75,132,0,218,146
75,133,0,220,136
75,134,0,222,122
75,135,0,225,103
75,136,0,227,68
75,137,54,228,0
75,138,100,226,0
75,139,128,225,0
75,140,149,223,0
75,141,165,222,0
75,142,179,221,0
75,143,193,220,0
75,144,205,219,0
75,145,216,218,0
75,146,227,217,0
75,147,238,216,0
75,148,249,214,0
75,149,255,213,79
75,150,255,210,80
75,151,255,207,80
75,152,255,204,80
75,153,255,200,80
75,154,255,197,80
75,155,255,194,79
75,156,255,191,79
75,157,255,188,79
75,158,255,185,78
75,159,255,182,78
76,0,255,171,78
76,1,255,168,78
76,2,255,166,78
76,3,255,163,78
76,4,255,160,79
76,5,255,157,79
76,6,255,155,80
76,7,255,152,80
76,8,255,149,81
76,9,255,147,82
76,10,255,144,83
76,11,255,142,83
76,12,255,140,84
76,13,255,138,85
76,14,255,136,86
76,15,255,134,86
76,16,255,133,87
76,17,255,131,88
76,18,255,129,88
76,19,255,128,89
76,20,255,127,89
76,21,255,126,90
76,22,255,125,90
76,23,255,125,90
76,24,255,124,91
76,25,255,124,91
76,26,255,124,91
76,27,255,124,91
76,28,255,124,91
76,29,255,124,91
76,30,255,125,90
76,31,255,125,90
76,32,255,126,90
76,33,255,127,89
76,34,255,128,89
76,35,255,129,88
76,36,255,131,88
76,37,255,133,87
76,38,255,134,86
76,39,255,136,86
76,40,255,138,85
76,41,255,140,84
76,42,255,142,83
76,43,255,144,83
76,44,255,147,82
76,45,255,149,81
76,46,255,152,80
76,47,255,155,80
76,48,255,157,79
76,49,255,160,79
76,50,255,163,78
76,51,255,166,78
76,52,255,168,78
76,53,255,171,78
76,54,255,174,78
76,55,255,177,78
76,56,255,181,78
76,57,255,184,78
76,58,255,187,79
76,59,255,190,79
76,60,255,193,79
76,61,255,196,80
76,62,255,199,80
76,63,255,203,80
76,64,255,206,80
76,65,255,209,80
76,66,255,212,79
76,67,252,214,0
76,68,241,215,0
76,69,230,216,0
76,70,219,218,0
76,71,208,219,0
76,72,196,220,0
76,73,184,221,0
76,74,169,222,0
76,75,154,223,0
76,76,135,224,0
76,77,110,226,0
76,78,73,228,0
76,79,0,228,48
76,80,0,225,94
76,81,0,223,117
76,82,0,221,132
76,83,0,218,144
76,84,0,216,152
76,85,0,214,159
76,86,0,213,165
76,87,0,211,170
76,88,0,209,174
76,89,0,208,177
76,90,0,206,180
76,91,0,205,183
76,92,0,204,186
76,93,0,202,188
76,94,0,201,190
76,95,0,200,192
76,96,0,199,193
76,97,0,199,195
76,98,0,198,196
76,99,0,197,197
76,100,0,197,198
76,101,0,196,199
76,102,0,196,200
76,103,0,195,200
76,104,0,195,200
76,105,0,195,201
76,106,0,195,201
76,107,0,195,201
76,108,0,195,200
76,109,0,195,200
76,110,0,196,200
76,111,0,196,199
76,112,0,197,198
76,113,0,197,197
76,114,0,198,196
76,115,0,199,195
76,116,0,199,193
76,117,0,200,192
76,118,0,201,190
76,119,0,202,188
76,120,0,204,186
76,121,0,205,183
76,122,0,206,180
76,123,0,208,177
76,124,0,209,174
76,125,0,211,170
76,126,0,213,165
76,127,0,214,159
76,128,0,216,152
76,129,0,218,144
76,130,0,221,132
76,131,0,223,117
76,132,0,225,94
76,133,0,228,48
76,134,73,228,0
76,135,110,226,0
76,136,135,224,0
76,137,154,223,0
76,138,169,222,0
76,139,184,221,0
76,140,196,220,0
76,141,208,219,0
76,142,219,218,0
76,143,230,216,0
76,144,241,215,0
76,145,252,214,0
76,146,255,212,79
76,147,255,209,80
76,148,255,206,80
76,149,255,203,80
76,150,255,199,80
76,151,255,196,80
76,152,255,193,79
76,153,255,190,79
76,154,255,187,79
76,155,255,184,78
76,156,255,181,78
76,157,255,177,78
76,158,255,174,78
76,159,255,171,78
77,0,255,162,79
77,1,255,159,79
77,2,255,156,79
77,3,255,154,80
77,4,255,151,81
77,5,255,149,81
77,6,255,146,82
77,7,255,144,83
77,8,255,141,84
77,9,255,139,84
77,10,255,137,85
77,11,255,135,86
77,12,255,134,86
77,13,255,132,87
77,14,255,131,88
77,15,255,129,88
77,16,255,128,89
77,17,255,127,90
77,18,255,126,90
77,19,255,125,90
77,20,255,124,91
77,21,255,124,91
77,22,255,124,91
77,23,255,124,91
77,24,255,124,91
77,25,255,124,91
77,26,255,124,91
77,27,255,125,90
77,28,255,125,90
77,29,255,126,90
77,30,255,127,89
77,31,255,128,89
77,32,255,130,88
77,33,255,131,87
77,34,255,133,87
77,35,255,135,86
77,36,255,137,85
77,37,255,139,85
77,38,255,141,84
77,39,255,143,83
77,40,255,145,82
77,41,255,148,82
77,42,255,150,81
77,43,255,153,80
77,44,255,155,80
77,45,255,158,79
77,46,255,161,79
77,47,255,164,78
77,48,255,166,78
77,49,255,169,78
77,50,255,172,78
77,51,255,175,78
77,52,255,178,78
77,53,255,182,78
77,54,255,185,78
77,55,255,188,79
77,56,255,191,79
77,57,255,194,79
77,58,255,197,80
77,59,255,200,80
77,60,255,204,80
77,61,255,207,80
77,62,255,210,80
77,63,255,213,79
77,64,249,214,0
77,65,238,216,0
77,66,227,217,0
77,67,216,218,0
77,68,205,219,0
77,69,193,220,0
77,70,179,221,0
77,71,165,222,0
77,72,149,223,0
77,73,128,225,0
77,74,100,226,0
77,75,54,228,0
77,76,0,227,68
77,77,0,225,103
77,78,0,222,122
77,79,0,220,136
77,80,0,218,146
77,81,0,216,154
77,82,0,214,161
77,83,0,212,166
77,84,0,210,171
77,85,0,209,175
77,86,0,207,178
77,87,0,206,182
77,88,0,205,184
77,89,0,203,187
77,90,0,202,189
77,91,0,201,190
77,92,0,200,192
77,93,0,199,194
77,94,0,198,195
77,95,0,198,196
77,96,0,197,197
77,97,0,196,198
77,98,0,196,199
77,99,0,196,200
77,100,0,195,200
77,101,0,195,200
77,102,0,195,201
77,103,0,195,201
77,104,0,195,201
77,105,0,195,200
77,106,0,195,200
77,107,0,196,199
77,108,0,196,199
77,109,0,197,198
77,110,0,197,197
77,111,0,198,196
77,112,0,199,194
77,113,0,200,193
77,114,0,201,191
77,115,0,202,189
77,116,0,203,187
77,117,0,204,185
77,118,0,205,183
77,119,0,207,180
77,120,0,208,176
77,121,0,210,173
77,122,0,211,168
77,123,0,213,163
77,124,0,215,157
77,125,0,217,150
77,126,0,219,140
77,127,0,221,128
77,128,0,224,112
77,129,0,226,84
77,130,2,229,0
77,131,87,227,0
77,132,118,225,0
77,133,141,224,0
77,134,159,223,0
77,135,174,221,0
77,136,188,220,0
77,137,200,219,0
77,138,212,218,0
77,139,223,217,0
77,140,234,216,0
77,141,244,215,0
77,142,255,213,8
77,143,255,211,79
77,144,255,208,80
77,145,255,205,80
77,146,255,202,80
77,147,255,198,80
77,148,255,195,80
77,149,255,192,79
77,150,255,189,79
77,151,255,186,79
77,152,255,183,78
77,153,255,179,78
77,154,255,177,78
77,155,255,174,78
77,156,255,170,78
77,157,255,167,78
77,158,255,165,78
77,159,255,162,79
78,0,255,153,80
78,1,255,150,81
78,2,255,148,82
78,3,255,145,82
78,4,255,143,83
78,5,255,141,84
78,6,255,139,85
78,7,255,137,85
78,8,255,135,86
78,9,255,133,87
78,10,255,131,87
78,11,255,130,88
78,12,255,129,89
78,13,255,128,89
78,14,255,126,90
78,15,255,125,90
78,16,255,125,90
78,17,255,124,91
78,18,255,124,91
78,19,255,124,91
78,20,255,124,91
78,21,255,124,91
78,22,255,124,91
78,23,255,124,91
78,24,255,125,90
78,25,255,126,90
78,26,255,127,90
78,27,255,128,89
78,28,255,129,89
78,29,255,130,88
78,30,255,132,87
78,31,255,133,87
78,32,255,135,86
78,33,255,137,85
78,34,255,139,84
78,35,255,141,84
78,36,255,144,83
78,37,255,146,82
78,38,255,148,81
78,39,255,151,81
78,40,255,153,80
78,41,255,156,79
78,42,255,159,79
78,43,255,162,79
78,44,255,164,78
78,45,255,167,78
78,46,255,170,78
78,47,255,173,78
78,48,255,176,78
78,49,255,179,78
78,50,255,182,78
78,51,255,186,79
78,52,255,189,79
78,53,255,192,79
78,54,255,195,80
78,55,255,198,80
78,56,255,201,80
78,57,255,205,80
78,58,255,208,80
78,59,255,211,80
78,60,255,213,31
78,61,245,215,0
78,62,234,216,0
78,63,224,217,0
78,64,213,218,0
78,65,201,219,0
78,66,188,220,0
78,67,175,221,0
78,68,160,223,0
78,69,142,224,0
78,70,121,225,0
78,71,89,227,0
78,72,20,229,0
78,73,0,226,82
78,74,0,224,110
78,75,0,221,127
78,76,0,219,140
78,77,0,217,149
78,78,0,215,157
78,79,0,213,163
78,80,0,212,168
78,81,0,210,172
78,82,0,208,176
78,83,0,207,179
78,84,0,205,182
78,85,0,204,185
78,86,0,203,187
78,87,0,202,189
78,88,0,201,191
78,89,0,200,193
78,90,0,199,194
78,91,0,198,195
78,92,0,197,197
78,93,0,197,198
78,94,0,196,199
78,95,0,196,199
78,96,0,195,200
78,97,0,195,200
78,98,0,195,201
78,99,0,195,201
78,100,0,195,201
78,101,0,195,200
78,102,0,195,200
78,103,0,195,200
78,104,0,196,199
78,105,0,196,198
78,106,0,197,198
78,107,0,197,197
78,108,0,198,195
78,109,0,199,194
78,110,0,200,192
78,111,0,201,191
78,112,0,202,189
78,113,0,203,187
78,114,0,204,184
78,115,0,206,182
78,116,0,207,179
78,117,0,209,175
78,118,0,210,171
78,119,0,212,167
78,120,0,214,162
78,121,0,216,155
78,122,0,218,147
78,123,0,220,137
78,124,0,222,123
78,125,0,224,104
78,126,0,227,71
78,127,49,228,0
78,128,98,226,0
78,129,127,225,0
78,130,147,223,0
78,131,164,222,0
78,132,178,221,0
78,133,192,220,0
78,134,204,219,0
78,135,215,218,0
78,136,226,217,0
78,137,237,216,0
78,138,248,214,0
78,139,255,213,74
78,140,255,210,80
78,141,255,207,80
78,142,255,204,80
78,143,255,201,80
78,144,255,197,80
78,145,255,194,79
78,146,255,191,79
78,147,255,188,79
78,148,255,185,78
78,149,255,182,78
78,150,255,179,78
78,151,255,176,78
78,152,255,173,78
78,153,255,170,78
78,154,255,167,78
78,155,255,164,78
78,156,255,161,79
78,157,255,158,79
78,158,255,156,80
78,159,255,153,80
79,0,255,145,82
79,1,255,142,83
79,2,255,140,84
79,3,255,138,85
79,4,255,136,86
79,5,255,134,86
79,6,255,133,87
79,7,255,131,88
79,8,255,130,88
79,9,255,128,89
79,10,255,127,89
79,11,255,126,90
79,12,255,125,90
79,13,255,125,90
79,14,255,124,91
79,15,255,124,91
79,16,255,124,91
79,17,255,124,91
79,18,255,124,91
79,19,255,124,91
79,20,255,125,90
79,21,255,125,90
79,22,255,126,90
79,23,255,127,89
79,24,255,128,89
79,25,255,129,88
79,26,255,131,88
79,27,255,132,87
79,28,255,134,86
79,29,255,136,86
79,30,255,138,85
79,31,255,140,84
79,32,255,142,83
79,33,255,144,83
79,34,255,147,82
79,35,255,149,81
79,36,255,152,80
79,37,255,154,80
79,38,255,157,79
79,39,255,160,79
79,40,255,162,78
79,41,255,165,78
79,42,255,168,78
79,43,255,171,78
79,44,255,174,78
79,45,255,177,78
79,46,255,180,78
79,47,255,183,78
79,48,255,186,79
79,49,255,190,79
79,50,255,193,79
79,51,255,196,80
79,52,255,199,80
79,53,255,202,80
79,54,255,206,80
79,55,255,209,80
79,56,255,212,79
79,57,252,214,0
79,58,242,215,0
79,59,231,216,0
79,60,220,218,0
79,61,209,219,0
79,62,197,220,0
79,63,185,221,0
79,64,170,222,0
79,65,155,223,0
79,66,136,224,0
79,67,111,226,0
79,68,76,227,0
79,69,0,228,42
79,70,0,225,92
79,71,0,223,115
79,72,0,221,131
79,73,0,219,143
79,74,0,216,152
79,75,0,215,159
79,76,0,213,164
79,77,0,211,169
79,78,0,209,174
79,79,0,208,177
79,80,0,206,180
79,81,0,205,183
79,82,0,204,186
79,83,0,203,188
79,84,0,201,190
79,85,0,200,192
79,86,0,200,193
79,87,0,199,195
79,88,0,198,196
79,89,0,197,197
79,90,0,197,198
79,91,0,196,199
79,92,0,196,199
79,93,0,195,200
79,94,0,195,200
79,95,0,195,201
79,96,0,195,201
79,97,0,195,201
79,98,0,195,200
79,99,0,195,200
79,100,0,196,200
79,101,0,196,199
79,102,0,196,198
79,103,0,197,197
79,104,0,198,196
79,105,0,199,195
79,106,0,199,193
79,107,0,200,192
79,108,0,201,190
79,109,0,202,188
79,110,0,204,186
79,111,0,205,183
79,112,0,206,181
79,113,0,208,178
79,114,0,209,174
79,115,0,211,170
79,116,0,212,165
79,117,0,214,160
79,118,0,216,153
79,119,0,218,144
79,120,0,220,133
79,121,0,223,118
79,122,0,225,96
79,123,0,228,53
79,124,70,228,0
79,125,108,226,0
79,126,133,224,0
79,127,153,223,0
79,128,169,222,0
79,129,183,221,0
79,130,195,220,0
79,131,207,219,0
79,132,219,218,0
79,133,230,217,0
79,134,240,215,0
79,135,251,214,0
79,136,255,212,79
79,137,255,209,80
79,138,255,206,80
79,139,255,203,80
79,140,255,200,80
79,141,255,196,80
79,142,255,193,79
79,143,255,190,79
79,144,255,187,79
79,145,255,184,78
79,146,255,181,78
79,147,255,178,78
79,148,255,175,78
79,149,255,172,78
79,150,255,169,78
79,151,255,166,78
79,152,255,163,78
79,153,255,160,79
79,154,255,157,79
79,155,255,155,80
79,156,255,152,80
79,157,255,149,81
79,158,255,147,82
79,159,255,145,82
80,0,255,137,85
80,1,255,136,86
80,2,255,134,86
80,3,255,132,87
80,4,255,131,88
80,5,255,129,88
80,6,255,128,89
80,7,255,127,89
80,8,255,126,90
80,9,255,125,90
80,10,255,124,91
80,11,255,124,91
80,12,255,124,91
80,13,255,124,91
80,14,255,124,91
80,15,255,124,91
80,16,255,124,91
80,17,255,125,90
80,18,255,125,90
80,19,255,126,90
80,20,255,127,89
80,21,255,128,89
80,22,255,130,88
80,23,255,131,88
80,24,255,133,87
80,25,255,135,86
80,26,255,137,85
80,27,255,138,85
80,28,255,141,84
80,29,255,143,83
80,30,255,145,82
80,31,255,147,82
80,32,255,150,81
80,33,255,152,80
80,34,255,155,80
80,35,255,158,79
80,36,255,160,79
80,37,255,163,78
80,38,255,166,78
80,39,255,169,78
80,40,255,172,78
80,41,255,175,78
80,42,255,178,78
80,43,255,181,78
80,44,255,184,78
80,45,255,188,79
80,46,255,191,79
80,47,255,194,79
80,48,255,197,80
80,49,255,200,80
80,50,255,203,80
80,51,255,207,80
80,52,255,210,80
80,53,255,213,79
80,54,249,214,0
80,55,239,215,0
80,56,228,217,0
80,57,217,218,0
80,58,205,219,0
80,59,193,220,0
80,60,180,221,0
80,61,166,222,0
80,62,150,223,0
80,63,129,225,0
80,64,102,226,0
80,65,59,228,0
80,66,0,227,64
80,67,0,225,101
80,68,0,222,121
80,69,0,220,135
80,70,0,218,146
80,71,0,216,154
80,72,0,214,161
80,73,0,212,166
80,74,0,210,171
80,75,0,209,175
80,76,0,207,178
80,77,0,206,181
80,78,0,205,184
80,79,0,203,186
80,80,0,202,188
80,81,0,201,190
80,82,0,200,192
80,83,0,199,194
80,84,0,198,195
80,85,0,198,196
80,86,0,197,197
80,87,0,196,198
80,88,0,196,199
80,89,0,196,200
80,90,0,195,200
80,91,0,195,200
80,92,0,195,201
80,93,0,195,201
80,94,0,195,201
80,95,0,195,200
80,96,0,195,200
80,97,0,196,199
80,98,0,196,199
80,99,0,197,198
80,100,0,197,197
80,101,0,198,196
80,102,0,199,194
80,103,0,200,193
80,104,0,201,191
80,105,0,202,189
80,106,0,203,188
80,107,0,204,185
80,108,0,205,183
80,109,0,207,180
80,110,0,208,176
80,111,0,210,173
80,112,0,211,168
80,113,0,213,164
80,114,0,215,157
80,115,0,217,150
80,116,0,219,141
80,117,0,221,129
80,118,0,223,113
80,119,0,226,86
80,120,0,229,17
80,121,84,227,0
80,122,116,225,0
80,123,140,224,0
80,124,158,223,0
80,125,174,222,0
80,126,187,221,0
80,127,200,219,0
80,128,211,218,0
80,129,222,217,0
80,130,233,216,0
80,131,244,215,0
80,132,255,213,0
80,133,255,211,79
80,134,255,208,80
80,135,255,205,80
80,136,255,202,80
80,137,255,199,80
